Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
20160	-523.6321	-553.5153	29.88324	0.0613233	0.0459773	0.0512138	0.0250808	0.182368	0.00576886	0.204036	0.0280593	0.0119061	0.0753939	0.260675	0.0289092	0.11792	0.143935	0.0926221	0.146601	0.01382	0.10747	0.0855385	0.0642108	0.0788201	0.220671	0.0921779	0.0410088	0.144973	0.022172	0.0281199	0.0524163	0.0620639	0.7528589	0.6036678	0.194736	0.450257	0.779626	1.28267	2.22095	5.13517	1.183022	0.024576	0.0184259	0.0205245	0.0100514	0.073086	0.00231194	0.0817698	0.0112451	0.00477149	0.0302149	0.104468	0.0115857	0.0472576	0.0576836	0.0371193	0.058752	0.00553851	0.0430697	0.0342805	0.0257332	0.031588	0.0884362	0.0369413	0.0164347	0.0580997	0.00888569	0.0112694	0.0210064	0.0248728	1.075977	0.623571	0.376429	2.495252
20196	-527.3625	-558.5798	31.21727	0.00862975	0.000665395	0.034798	0.00769643	0.03248	0.00950156	0.110469	0.0110259	0.0068307	0.012917	0.0646722	0.0151229	0.0277942	0.0628378	0.0153473	0.107155	0.018855	0.0861775	0.0231639	0.0845922	0.00481815	0.0371965	0.0318165	0.00444515	0.0231824	0.0831164	0.0108054	0.00731159	0.0331188	0.6420392	0.4727966	0.0508209	0.233848	0.635505	1.57355	4.27628	19.6769	2.154346	0.00883704	0.000681379	0.0356339	0.0078813	0.0332602	0.00972979	0.113123	0.0112907	0.00699478	0.0132273	0.0662257	0.0154862	0.0284618	0.0643472	0.0157159	0.109729	0.0193079	0.0882475	0.0237203	0.0866241	0.00493388	0.03809	0.0325808	0.00455193	0.0237393	0.085113	0.011065	0.00748722	0.0339143	1.113926	0.67898	0.32102	0.9765428
20232	-525.3753	-554.536	29.16069	0.0190316	0.00826016	0.0354013	0.0110919	0.1175	0.0208434	0.240373	0.0255736	0.102913	0.0482479	0.343415	0.0483234	0.113005	0.107768	0.0442354	0.250218	0.0794387	0.108101	0.0823883	0.169437	0.11048	0.0695186	0.0398241	0.019818	0.165895	0.104355	0.0170922	0.110184	0.14052	0.6959985	0.5337406	0.11036	0.341332	0.715089	1.39843	2.9297	9.06124	1.593648	0.00691241	0.00300015	0.012858	0.00402866	0.042677	0.00757047	0.0873052	0.0092885	0.0373788	0.0175239	0.124731	0.0175514	0.041044	0.0391421	0.0160666	0.0908808	0.0288527	0.039263	0.029924	0.0615407	0.0401271	0.0252496	0.0144644	0.00719803	0.0602544	0.0379026	0.00620801	0.0400195	0.0510376	1.095119	0.652001	0.347999	2.753253
20268	-536.3983	-567.1253	30.72701	0.0395044	0.0281265	0.0444005	0.00077606	0.0588936	0.0101708	0.0912084	0.00316841	0.0338532	0.124649	0.0158457	0.0148915	0.0658163	0.0672191	0.0110113	0.233083	0.0224784	0.0550572	0.0325605	0.0507307	0.0291866	0.0117597	0.00682894	0.0481787	0.043416	0.0660362	0.017538	0.0210747	0.0169213	0.9140614	0.8417248	0.081046	0.29362	0.682274	1.46569	3.40576	12.3387	1.816883	0.031244	0.0222452	0.0351163	0.000613785	0.0465788	0.00804407	0.0721366	0.00250589	0.0267745	0.098585	0.0125324	0.0117776	0.052054	0.0531635	0.00870882	0.184345	0.0177781	0.0435446	0.025752	0.0401228	0.0230837	0.00930069	0.00540099	0.0381044	0.0343376	0.0522279	0.0138708	0.0166679	0.013383	1.025172	0.542969	0.457031	1.264385
20304	-520.2102	-551.975	31.7648	0.00603777	0.00248109	0.0126727	0.00239238	0.0343788	0.00210854	0.0571111	0.00205857	0.00540735	0.0108915	0.0516114	0.0211947	0.0261404	0.0844602	0.00600576	0.0432015	0.0183022	0.0128821	0.00286653	0.0160338	0.0113518	0.00489743	0.0135637	0.00800719	0.00211799	0.0329597	0.0128484	0.0178835	0.0241763	0.4172769	0.2636449	0.040497	0.209333	0.613923	1.62887	4.77709	24.6932	2.318539	0.0110573	0.00454376	0.0232082	0.00438128	0.0629598	0.00386149	0.104591	0.00376997	0.00990277	0.0199461	0.0945187	0.038815	0.0478723	0.154676	0.0109987	0.0791171	0.0335177	0.0235917	0.00524962	0.0293635	0.0207892	0.00896892	0.02484	0.014664	0.00387879	0.0603609	0.0235299	0.032751	0.0442754	1.199749	0.791362	0.208638	0.5460446
20340	-531.7498	-563.3073	31.55749	0.0047498	0.0346377	0.0252007	0.00505045	0.0612566	0.00680495	0.0998775	0.000820243	0.0174119	0.0843303	0.221452	0.0385546	0.0321082	0.120342	0.00162058	0.0421139	0.0095194	0.0175693	0.00832313	0.0474003	0.0113877	0.0222133	0.0663123	0.000550901	0.0290826	0.0280827	0.0245909	0.000420814	0.00517912	0.3509422	0.2128137	0.0420723	0.213265	0.617497	1.61944	4.689	23.7686	2.290947	0.00445169	0.0324638	0.023619	0.00473348	0.057412	0.00637786	0.0936091	0.000768763	0.0163191	0.0790377	0.207554	0.0361348	0.030093	0.112789	0.00151887	0.0394708	0.00892195	0.0164667	0.00780076	0.0444254	0.010673	0.0208191	0.0621505	0.000516326	0.0272574	0.0263202	0.0230475	0.000394403	0.00485407	1.227664	0.824529	0.175471	1.066964
20376	-527.8451	-557.8542	30.00912	0.0489209	0.0523862	0.0486379	0.000807306	0.0742509	0.000845352	0.200482	0.00538763	0.0220498	0.0651131	0.225544	0.0140042	0.0905682	0.152717	0.0409458	0.173063	0.126827	0.140261	0.0256552	0.137582	0.0290639	0.044128	0.14294	0.00495837	0.0404495	0.0689977	0.0652595	0.0050126	0.102202	0.6445793	0.4755566	0.0827899	0.296684	0.684488	1.46095	3.37058	12.0788	1.80149	0.0227638	0.0243763	0.0226322	0.000375655	0.0345504	0.000393359	0.0932882	0.00250697	0.0102602	0.0302984	0.10495	0.00651641	0.0421431	0.0710623	0.0190529	0.0805297	0.0590149	0.0652664	0.0119378	0.0640197	0.013524	0.0205336	0.0665129	0.00230723	0.0188219	0.0321059	0.0303665	0.00233246	0.0475566	1.113026	0.67771	0.32229	2.149061
20412	-526.8058	-556.8927	30.08695	0.0659075	0.0580154	0.1388	0.00499782	0.277346	0.00934235	0.178488	0.00181196	0.0389951	0.0711163	0.124362	0.068832	0.121557	0.262635	0.0339579	0.285763	0.0965215	0.081628	0.0972211	0.0698066	0.00456619	0.158544	0.0574687	0.101889	0.0844936	0.0799257	0.0459974	0.0252358	0.0295616	0.3392229	0.2042555	0.127398	0.366087	0.730881	1.36821	2.73159	7.84944	1.489842	0.0246403	0.0216897	0.051892	0.00186849	0.103689	0.00349274	0.0667299	0.000677423	0.0145788	0.0265876	0.0464943	0.0257336	0.0454456	0.0981891	0.0126955	0.106836	0.0360857	0.0305175	0.0363472	0.026098	0.00170712	0.0592736	0.0214853	0.0380924	0.0315889	0.0298811	0.0171967	0.0094347	0.0110519	1.232732	0.830389	0.169611	2.674789
20448	-530.5893	-561.72	31.13067	0.0616009	0.0303413	0.0501049	0.0260827	0.154356	0.0397064	0.213303	0.0300083	0.00751376	0.101306	0.18586	0.028934	0.135362	0.163949	0.00286196	0.134391	0.0582839	0.0923271	0.0136112	0.0485713	0.00759724	0.035358	0.0658029	0.0865852	0.0934119	0.031649	0.0109051	0.09597	0.0269641	0.4349476	0.2779125	0.175489	0.427976	0.767378	1.30314	2.33658	5.69835	1.258268	0.0303047	0.0149265	0.0246492	0.0128315	0.0759357	0.0195336	0.104935	0.0147627	0.00369641	0.0498379	0.0914343	0.0142341	0.0665914	0.080655	0.00140795	0.0661138	0.0286729	0.0454205	0.00669605	0.0238948	0.00373748	0.0173945	0.0323719	0.0425958	0.0459542	0.0155698	0.00536481	0.0472127	0.0132651	1.192526	0.782526	0.217474	2.032717
20484	-530.7104	-561.9216	31.21124	0.0277719	0.0278284	0.0430518	0.0318249	0.136907	0.00855649	0.0611181	0.00803816	0.0134574	0.0106479	0.17436	0.107123	0.117617	0.140435	0.0301692	0.146372	0.100847	0.0524273	0.0239486	0.0184251	0.0724038	0.0574313	0.0326215	0.173012	0.0733583	0.0187061	0.180064	0.0549106	0.102471	0.4704911	0.3076093	0.222245	0.480229	0.795459	1.25714	2.08234	4.49954	1.087477	0.0135744	0.013602	0.0210429	0.0155554	0.0669175	0.00418225	0.0298734	0.0039289	0.0065777	0.00520451	0.085224	0.0523598	0.0574891	0.0686418	0.0147462	0.0715439	0.0492922	0.0256255	0.0117056	0.00900583	0.0353896	0.0280713	0.0159448	0.0845648	0.0358561	0.00914321	0.0880118	0.0268393	0.050086	1.178256	0.764754	0.235246	2.045905
20520	-527.6889	-559.2137	31.52483	0.00502108	0.021255	0.107764	0.0201704	0.106148	0.00995669	0.0646191	0.0024732	0.0410314	0.0368825	0.07718	0.0326478	0.0690387	0.0466891	0.00270201	0.0873984	0.00843513	0.0185595	0.00477907	0.0177256	0.0224729	0.0284089	0.0550663	0.0360206	0.0515324	0.0573831	0.135476	0.115224	0.00636488	0.6404021	0.4710231	0.125061	0.362797	0.728825	1.37207	2.75636	7.99611	1.503227	0.00389706	0.0164969	0.0836398	0.0156551	0.0823861	0.0077278	0.0501535	0.00191955	0.0318462	0.028626	0.0599026	0.0253393	0.0535838	0.0362373	0.00209714	0.0678335	0.00654685	0.0144048	0.00370923	0.0137576	0.0174421	0.0220493	0.0427392	0.027957	0.0399964	0.0445374	0.105148	0.0894301	0.00494005	1.114507	0.679799	0.320201	1.288426
20556	-529.0518	-557.0118	27.96008	0.0750115	0.192138	0.0859681	0.0435498	0.290961	0.0403738	0.16588	0.0241901	0.104562	0.0283823	0.473447	0.394993	0.105956	0.122208	0.0633667	0.25688	0.0764524	0.0707204	0.0170425	0.19886	0.0596896	0.075028	0.138726	0.0215828	0.278556	0.0630812	0.275602	0.174155	0.127386	0.5301884	0.3607186	0.285243	0.542384	0.826245	1.2103	1.84371	3.50579	0.9070281	0.0185454	0.047503	0.0212542	0.010767	0.0719355	0.00998179	0.0410111	0.00598063	0.0258514	0.00701708	0.117052	0.0976556	0.0261959	0.030214	0.0156664	0.0635096	0.0189016	0.0174845	0.00421348	0.0491649	0.0147573	0.0185495	0.0342978	0.00533601	0.0688686	0.0155958	0.0681383	0.043057	0.0314943	1.155044	0.734906	0.265094	4.044751
20592	-532.9541	-562.8032	29.84909	0.0218857	0.153318	0.0393033	0.0619856	0.107132	0.025591	0.341342	0.0776465	0.0150942	0.100519	0.223654	0.0265998	0.0240291	0.188842	0.0368131	0.161082	0.0523651	0.00235915	0.182448	0.0558078	0.101973	0.0647293	0.0580232	0.00584316	0.0636581	0.0715865	0.180639	0.0180234	0.00267931	0.6784196	0.5133397	0.143482	0.387943	0.744223	1.34368	2.5777	6.96953	1.403872	0.0088787	0.0621985	0.0159447	0.0251466	0.0434618	0.0103819	0.138477	0.0315	0.00612349	0.0407791	0.0907327	0.0107911	0.00974822	0.0766103	0.0149345	0.0653484	0.0212437	0.000957071	0.0740164	0.0226403	0.0413686	0.0262596	0.0235391	0.00237048	0.0258251	0.0290415	0.0732824	0.0073118	0.00108695	1.101176	0.66079	0.33921	2.464972
20628	-527.4785	-558.3315	30.85306	0.00367797	0.00628882	0.0286818	0.00149936	0.0153445	0.0065538	0.047622	0.0150451	0.00251619	0.012188	0.00386902	0.00928192	0.0189319	0.0564415	0.000797664	0.126051	0.0452875	0.0070231	0.00315028	0.000957792	0.0221227	0.0431219	0.00617521	0.0111823	0.051264	0.0246172	0.0516507	0.0264756	0.0656926	0.8089398	0.6791762	0.0351945	0.195484	0.600952	1.66403	5.1155	28.4135	2.420013	0.00515474	0.0088139	0.0401981	0.00210138	0.0215057	0.00918528	0.0667431	0.021086	0.00352649	0.0170817	0.0054225	0.0130088	0.0265334	0.0791039	0.00111794	0.176663	0.0634713	0.00984302	0.00441518	0.00134236	0.0310054	0.0604362	0.00865468	0.0156723	0.0718475	0.0345016	0.0723895	0.0371061	0.0920695	1.057741	0.59553	0.40447	0.7135112
20664	-528.9735	-559.269	30.29553	0.011343	0.027406	0.106849	0.00516225	0.0565751	0.044825	0.180941	0.086719	0.0358743	0.0230611	0.298432	0.0679432	0.0730623	0.189566	0.000431379	0.255261	0.110288	0.046456	0.0916347	0.0255345	0.00332225	0.0507468	0.00876046	0.071771	0.0670497	0.0826927	0.0526968	0.162744	0.0732466	0.3909512	0.2429704	0.088264	0.306095	0.691189	1.44678	3.26696	11.3296	1.755194	0.00490955	0.011862	0.0462471	0.00223436	0.0244872	0.0194014	0.0783162	0.0375343	0.0155274	0.00998145	0.129169	0.0294076	0.0316233	0.0820492	0.000186712	0.110484	0.0477357	0.0201074	0.0396619	0.011052	0.00143796	0.0219645	0.00379176	0.0310644	0.0290209	0.0357915	0.0228086	0.0704397	0.031703	1.210674	0.804524	0.195476	2.310396
20700	-524.1023	-555.4083	31.30602	0.00659165	0.0142352	0.0292792	0.0561778	0.0398036	0.02172	0.144712	0.0196558	0.00563203	0.0312941	0.228128	0.043144	0.0472612	0.17796	0.0130802	0.141969	0.0858161	0.101711	0.0436583	0.0889188	0.00916378	0.0631943	0.0705774	0.122192	0.0603007	0.0344793	0.0584607	0.0953933	0.0273217	0.4392079	0.2814007	0.165864	0.416362	0.76082	1.31437	2.40176	6.02904	1.299057	0.00350279	0.00756453	0.0155589	0.0298527	0.0211515	0.0115419	0.0768996	0.0104451	0.00299284	0.0166296	0.121227	0.0229266	0.0251145	0.0945674	0.00695079	0.0754417	0.0456024	0.0540489	0.0231999	0.0472512	0.00486961	0.0335813	0.0375047	0.0649326	0.0320436	0.0183222	0.0310658	0.0506918	0.0145187	1.190797	0.780396	0.219604	1.881831
20736	-534.167	-562.4249	28.25783	0.027504	0.0293528	0.0582646	0.141127	0.0752505	0.0661262	0.31002	0.118438	0.0412259	0.104752	0.0682658	0.241011	0.158057	0.202593	0.138007	0.37368	0.0880341	0.241405	0.118851	0.057096	0.0408663	0.128201	0.0779225	0.0347128	0.121464	0.0807268	0.0868805	0.147171	0.25203	0.7414167	0.5890883	0.273762	0.531625	0.821096	1.21788	1.88102	3.65281	0.9367329	0.00757888	0.00808831	0.0160551	0.0388883	0.0207357	0.0182214	0.0854277	0.0326361	0.01136	0.0288651	0.018811	0.0664118	0.0435535	0.0558257	0.0380285	0.102969	0.0242583	0.0665203	0.03275	0.0157331	0.0112609	0.0353264	0.021472	0.0095653	0.0334701	0.0222447	0.0239404	0.0405538	0.0694481	1.079775	0.629292	0.370708	3.629035
20772	-528.9508	-560.3931	31.44226	0.0148657	0.00411034	0.0234732	0.00368217	0.0205023	0.00453804	0.0341142	0.00574186	0.00503768	0.00214323	0.0430463	0.0100913	0.0292637	0.0528632	0.00987993	0.0323952	0.0272415	0.0119456	0.00896021	0.0650041	0.0108356	0.0237477	0.018028	0.0130463	0.0296015	0.0190058	0.00803202	0.0107871	0.0460063	0.6678606	0.5013443	0.0510514	0.234365	0.635943	1.57247	4.26685	19.5881	2.151073	0.0252823	0.0069905	0.039921	0.0062623	0.0348685	0.00771788	0.0580184	0.00976524	0.00856764	0.00364502	0.0732092	0.0171623	0.0497691	0.0899049	0.0168029	0.0550947	0.0463298	0.020316	0.0152387	0.110553	0.0184282	0.0403879	0.0306604	0.0221879	0.0503435	0.0323233	0.0136601	0.0183457	0.0782434	1.104847	0.66607	0.33393	0.58799
20808	-517.7571	-549.369	31.61195	0.01354	0.0105337	0.0154298	0.00125521	0.00913526	0.00153156	0.0371579	0.000389649	0.00201225	0.00123647	0.00745993	0.0100209	0.011803	0.0457743	0.0042582	0.022917	0.00820975	0.000527775	0.00684953	0.0134727	0.00554779	0.0133973	0.00489492	0.0338202	0.0153739	0.0108233	0.0156104	0.0105175	0.00610859	0.4811336	0.3167715	0.0425523	0.214448	0.618564	1.61665	4.66313	23.5005	2.282745	0.0398693	0.0310173	0.045434	0.00369604	0.0268994	0.00450979	0.109414	0.00114735	0.0059252	0.00364085	0.0219662	0.0295071	0.0347547	0.134785	0.0125385	0.0674807	0.0241741	0.00155407	0.0201689	0.0396713	0.0163358	0.0394492	0.0144134	0.0995856	0.0452693	0.03187	0.0459657	0.0309695	0.0179871	1.17405	0.759433	0.240567	0.3396087
20844	-528.608	-556.9801	28.3721	0.0300091	0.0354513	0.149647	0.0532105	0.457545	0.0355907	0.145875	0.0938015	0.0689304	0.0765276	0.114637	0.14454	0.288129	0.219022	0.0509694	0.535205	0.142944	0.24222	0.155455	0.0311239	0.181797	0.0223768	0.0183116	0.316738	0.0452135	0.15012	0.0545592	0.0622134	0.191064	0.3832235	0.2370294	0.398273	0.638274	0.869292	1.15036	1.56672	2.51084	0.6656691	0.00729576	0.00861887	0.0363818	0.0129364	0.111237	0.00865275	0.0354648	0.0228049	0.0167582	0.0186053	0.0278704	0.0351403	0.0700494	0.0532482	0.0123916	0.130118	0.0347523	0.0588881	0.0377938	0.00756678	0.0441982	0.0054402	0.00445188	0.0770047	0.0109922	0.0364969	0.0132643	0.0151252	0.0464512	1.213919	0.808388	0.191612	4.113226
20880	-531.2715	-560.0768	28.80534	0.0639524	0.0347617	0.201502	0.0413924	0.285244	0.0102606	0.287384	0.0322934	0.0559079	0.135754	0.186771	0.244115	0.27344	0.303316	0.0593517	0.274961	0.131771	0.134048	0.018316	0.00159877	0.289575	0.0965136	0.0359146	0.215684	0.0442746	0.0775541	0.104809	0.0948328	0.0230021	0.2701385	0.1561619	0.21922	0.47703	0.793802	1.25976	2.0963	4.56162	1.097386	0.0170163	0.00924931	0.0536153	0.0110136	0.0758972	0.00273011	0.0764665	0.00859256	0.0148758	0.0361211	0.0496957	0.0649535	0.0727563	0.0807057	0.0157922	0.0731609	0.0350613	0.0356671	0.00487347	0.000425398	0.0770493	0.0256801	0.00955608	0.0573888	0.0117805	0.0206354	0.0278873	0.0252329	0.00612033	1.263475	0.864931	0.135069	3.7583
20916	-532.3115	-560.4928	28.18133	0.0499593	0.0391885	0.169988	0.00204109	0.243283	0.0482658	0.380721	0.0293627	0.059771	0.0973989	0.0780588	0.308745	0.220955	0.257312	0.104025	0.225382	0.0586752	0.120387	0.161077	0.00142054	0.0884183	0.0400758	0.213795	0.00665536	0.0568375	0.144241	0.126064	0.0824474	0.198826	0.7069828	0.5467698	0.217161	0.474839	0.792663	1.26157	2.10598	4.60488	1.104211	0.0138262	0.0108454	0.0470441	0.000564871	0.0673283	0.0133575	0.105364	0.00812611	0.0165416	0.0269551	0.0216027	0.0854451	0.0611491	0.071211	0.0287888	0.0623744	0.0162383	0.0333171	0.044578	0.000393134	0.0244697	0.0110909	0.0591677	0.00184187	0.0157297	0.0399185	0.0348881	0.0228173	0.0550249	1.091369	0.646509	0.353491	3.613379
20952	-533.4737	-563.6221	30.14843	0.0441743	0.024533	0.168547	0.0352048	0.0930454	0.00756498	0.211885	0.0292127	0.0207224	0.101467	0.159208	0.0798144	0.0872629	0.389676	0.00851144	0.243241	0.0201271	0.0623164	0.0378968	0.00643173	0.140991	0.0253061	0.0363795	0.00541039	0.0132648	0.0563113	0.111039	0.185348	0.0668178	0.457667	0.2967368	0.123389	0.360424	0.727334	1.37488	2.77451	8.10445	1.512959	0.017872	0.00992553	0.0681904	0.0142431	0.0376442	0.00306063	0.0857243	0.0118188	0.00838383	0.0410514	0.0644119	0.0322912	0.0353047	0.157654	0.00344354	0.0984098	0.00814298	0.0252119	0.0153322	0.00260214	0.0570417	0.0102383	0.0147184	0.00218892	0.00536666	0.0227823	0.0449241	0.0749878	0.027033	1.183365	0.771166	0.228834	2.47171
20988	-525.2608	-557.3145	32.05369	0.0137463	0.00416866	0.0415444	0.00745468	0.116888	0.00872015	0.137054	0.00144065	0.0016711	0.000751785	0.0987996	0.0588983	0.105499	0.0778122	0.0319749	0.0542238	0.0664519	0.0554389	0.0235556	0.0311359	0.0476051	0.0372858	0.00556055	0.027584	0.0129181	0.0184193	0.0228171	0.0369145	0.00873291	0.4748276	0.3113271	0.135263	0.376941	0.737573	1.3558	2.65293	7.393	1.446524	0.0119009	0.00360902	0.0359671	0.00645389	0.101195	0.00754947	0.118655	0.00124724	0.00144676	0.000650858	0.0855357	0.0509912	0.0913361	0.0673659	0.0276823	0.0469442	0.0575307	0.0479962	0.0203933	0.0269559	0.0412142	0.0322802	0.00481405	0.0238809	0.0111839	0.0159465	0.0197539	0.0319588	0.00756052	1.176539	0.762586	0.237414	1.155068
21024	-521.8748	-553.1857	31.31086	0.00311824	0.000248944	0.00836363	0.00515092	0.010958	0.00460435	0.0325107	0.00281891	0.00355295	0.0214984	0.0138987	0.00811897	0.0317173	0.0139774	0.000554145	0.0458225	0.00449637	0.0133085	0.0214173	0.00906546	0.0134584	0.00200272	0.00551187	0.00267202	0.00136958	0.0072202	0.0134143	0.00574745	0.00398909	0.5688467	0.3974743	0.0369722	0.200239	0.605475	1.6516	4.99402	27.0473	2.384383	0.0100398	0.000801526	0.0269284	0.0165845	0.0352815	0.0148246	0.104675	0.00907606	0.0114394	0.0692186	0.0447499	0.0261407	0.10212	0.0450031	0.00178418	0.147535	0.014477	0.0428495	0.0689574	0.0291881	0.0433321	0.00644816	0.0177466	0.00860311	0.00440964	0.0232469	0.0431902	0.0185051	0.0128437	1.140494	0.715577	0.284423	0.3105874
21060	-521.7683	-553.9346	32.16628	0.0223661	0.000750617	0.0198954	0.0111604	0.0393309	0.00714187	0.0754877	0.00468157	0.00805942	0.0168114	0.0486216	0.0119489	0.0547044	0.0762528	0.00040108	0.0432771	0.0220315	0.00669983	0.00141139	0.0198048	0.0364615	0.0117279	0.0323836	0.0223776	0.0014749	0.0149098	0.0181609	0.00687757	0.019966	0.2949778	0.1730052	0.0518621	0.236172	0.637469	1.5687	4.23419	19.2819	2.139681	0.0341374	0.00114567	0.0303664	0.0170341	0.0600308	0.0109007	0.115217	0.00714549	0.0123011	0.0256593	0.0742113	0.0182376	0.0834955	0.116385	0.000612169	0.0660539	0.0336267	0.010226	0.00215421	0.030228	0.0556512	0.0179003	0.0494271	0.034155	0.00225114	0.0227569	0.0277191	0.0104973	0.0304741	1.252246	0.852511	0.147489	0.6551783
21096	-517.1452	-549.4587	32.31354	0.00681488	0.00631786	0.0195714	0.000572034	0.0411085	0.001003	0.0553279	0.00133893	0.00177932	0.0174047	0.0458469	0.00379536	0.0170604	0.0286265	0.000681499	0.0156255	0.00967376	0.00622857	0.00170763	0.00481968	0.0182958	0.000864358	0.00796775	0.00596074	0.00558348	0.0011876	0.0122978	0.0111042	0.00833571	0.1317825	0.07053918	0.0369625	0.200213	0.605451	1.65166	4.99467	27.0545	2.384575	0.0190946	0.017702	0.0548368	0.00160278	0.115182	0.0028103	0.155023	0.00375153	0.00498547	0.0487661	0.128458	0.0106342	0.0478015	0.0802084	0.00190949	0.0437809	0.0271048	0.0174518	0.00478459	0.0135042	0.051263	0.00242184	0.0223248	0.0167014	0.0156443	0.00332751	0.034457	0.0311127	0.0233558	1.329897	0.934109	0.0658913	0.3569017
21132	-536.7585	-566.6648	29.90628	0.00845473	0.0628966	0.105034	0.0311218	0.0643971	0.0140809	0.0832247	0.0785831	0.00180556	0.0135382	0.0699117	0.254202	0.147718	0.212601	0.0703598	0.154636	0.000884115	0.0795056	0.143258	0.0126399	0.0206706	0.0217626	0.035946	0.0682742	0.0511454	0.0373377	0.0952203	0.0284815	0.0938857	0.5446015	0.3741941	0.0460437	0.222856	0.626031	1.59737	4.4872	21.7185	2.225724	0.00410109	0.0305089	0.0509486	0.0150961	0.0312368	0.00683016	0.0403694	0.0381179	0.000875815	0.00656689	0.0339117	0.123305	0.0716531	0.103125	0.0341291	0.0750087	0.000428854	0.0385654	0.0694894	0.00613118	0.0100266	0.0105563	0.0174361	0.0331174	0.0248089	0.0181112	0.0461881	0.0138154	0.0455407	1.149576	0.727699	0.272301	2.061579
21168	-528.4096	-559.4585	31.04892	0.0010423	0.00219024	0.00224309	0.0031387	0.037437	0.00763942	0.0144093	0.00231106	0.00165225	0.00994817	0.0107778	0.00504977	0.00869583	0.0365612	0.00354463	0.0301377	0.00595068	0.0085149	0.00430701	0.00145734	0.0103918	0.000593762	0.00743558	0.0236121	0.00907076	0.0232514	0.00213969	0.00419584	0.000359845	0.6218617	0.4512331	0.0314591	0.185075	0.59078	1.69268	5.40322	31.7873	2.501144	0.0037485	0.00787691	0.00806696	0.0112879	0.134637	0.0274741	0.0518209	0.00831139	0.00594207	0.0357772	0.0387608	0.0181608	0.0312733	0.131487	0.0127478	0.108386	0.0214008	0.0306226	0.0154896	0.00524112	0.0373725	0.00213538	0.026741	0.0849176	0.0326217	0.0836203	0.00769509	0.0150897	0.00129413	1.121126	0.689069	0.310931	0.278059
21204	-530.6975	-561.1937	30.49622	0.0603123	0.00799721	0.0320945	0.00602505	0.087998	0.00190554	0.0687795	0.00628317	0.00441964	0.0378919	0.079388	0.0316727	0.0613116	0.0328647	0.0114745	0.40423	0.0382767	0.0616049	0.0323795	0.040583	0.113018	0.0160612	0.0169555	0.134283	0.0575528	0.0290485	0.00973745	0.0236789	0.0182943	0.8482494	0.736487	0.0787214	0.289482	0.67926	1.47219	3.45444	12.703	1.837925	0.03952	0.00524022	0.0210301	0.00394794	0.0576612	0.00124862	0.0450681	0.00411708	0.00289599	0.0248288	0.0520194	0.0207537	0.0401748	0.0215348	0.00751871	0.264874	0.025081	0.040367	0.0212169	0.0265922	0.0740556	0.0105242	0.0111102	0.0879897	0.0377118	0.0190342	0.00638052	0.0155158	0.0119875	1.045322	0.575875	0.424125	1.526122
21240	-534.0203	-565.4973	31.47698	0.0123881	0.0165837	0.0333746	0.000558658	0.0119531	0.0112738	0.0460511	0.0213028	0.00582705	0.0180004	0.0197002	0.138988	0.0610106	0.0374435	0.0383681	0.0445667	0.00854108	0.0152047	0.0752292	0.0387782	0.00261085	0.00258037	0.018902	0.049564	0.0585601	0.0542414	0.0274342	0.0138822	0.0314543	0.556344	0.3853715	0.0537268	0.240276	0.640904	1.5603	4.16188	18.6127	2.11414	0.0135481	0.0181367	0.0365	0.000610974	0.0130725	0.0123295	0.0503635	0.0232977	0.00637273	0.0196861	0.0215451	0.152004	0.066724	0.0409499	0.041961	0.0487401	0.00934091	0.0166285	0.0822741	0.0424096	0.00285535	0.00282201	0.0206721	0.0542055	0.064044	0.0593209	0.0300033	0.0151822	0.0343998	1.145159	0.721828	0.278172	0.9143732
