Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
19728	-526.2726	-558.1106	31.838	0.0434438	0.00524287	0.105875	0.0189328	0.0510603	0.000558541	0.10842	0.000845768	0.0187173	0.00972809	0.0528085	0.00973786	0.12074	0.079322	0.0176288	0.0483298	0.054388	0.0437869	0.0692203	0.0227879	0.0142367	0.127065	0.0370773	0.0565293	0.066821	0.113302	0.0447855	0.015067	0.0236971	0.4669612	0.3045984	0.14316	0.387518	0.743969	1.34414	2.58053	6.98521	1.405497	0.0314775	0.00379876	0.0767121	0.0137179	0.0369961	0.000404694	0.0785565	0.000612807	0.0135617	0.00704855	0.0382628	0.00705563	0.0874827	0.0574733	0.0127731	0.0350177	0.0394072	0.0317261	0.050154	0.0165111	0.0103153	0.0920657	0.0268646	0.0409587	0.0484156	0.0820938	0.0324496	0.0109169	0.0171699	1.179658	0.766519	0.233481	1.380155
19764	-525.4672	-553.1319	27.66471	0.0450656	0.0554092	0.13652	0.00738235	0.229133	0.0157023	0.216238	0.00319868	0.0395618	0.0519544	0.165501	0.0349041	0.214345	0.304268	0.132239	0.413287	0.491164	0.114238	0.0695724	0.192317	0.159389	0.225052	0.118904	0.0747283	0.12793	0.12982	0.359558	0.179694	0.0790247	0.4824971	0.3179547	0.38364	0.626727	0.864355	1.15693	1.59559	2.60661	0.6927373	0.0102746	0.0126329	0.0311256	0.00168312	0.0522407	0.00358002	0.0493008	0.000729276	0.00901981	0.0118452	0.037733	0.00795789	0.0488692	0.069371	0.0301495	0.0942264	0.111982	0.0260455	0.015862	0.0438469	0.0363396	0.0513102	0.0271092	0.0170375	0.0291672	0.0295979	0.0819766	0.040969	0.0180171	1.173513	0.758751	0.241249	4.386103
19800	-524.7404	-554.6306	29.89024	0.0618587	0.0450425	0.0978334	0.025397	0.118442	0.0182848	0.105125	0.00221933	0.00486325	0.0247316	0.0446635	0.0955102	0.105417	0.319362	0.0993858	0.296556	0.228596	0.122384	0.0496069	0.0840898	0.122374	0.32864	0.089296	0.0231447	0.00574937	0.0879438	0.144434	0.0859822	0.0785753	0.5311572	0.3616161	0.285602	0.542717	0.826403	1.21006	1.84258	3.50138	0.9061193	0.0212171	0.0154493	0.0335562	0.00871099	0.0406248	0.00627157	0.0360571	0.000761216	0.00166806	0.00848277	0.0153193	0.0327594	0.0361573	0.109539	0.0340887	0.101717	0.0784069	0.0419768	0.0170148	0.0288423	0.0419734	0.112721	0.030628	0.00793849	0.001972	0.0301642	0.0495401	0.0294914	0.0269508	1.154675	0.734421	0.265579	2.915507
19836	-525.2424	-554.4499	29.20745	0.0295871	0.0821524	0.0361471	0.0161358	0.163221	0.0473659	0.105295	0.0291074	0.0282625	0.0877109	0.144519	0.11276	0.106662	0.380806	0.10689	0.42314	0.216759	0.0521612	0.110191	0.155462	0.0369682	0.308238	0.0335596	0.0373488	0.0747313	0.0849046	0.219651	0.0971768	0.0501626	0.4914393	0.325767	0.292353	0.548936	0.829346	1.20577	1.82171	3.42052	0.8892258	0.00876115	0.0243265	0.0107037	0.00477803	0.0483321	0.0140257	0.0311794	0.00861911	0.00836892	0.0259724	0.0427941	0.0333898	0.031584	0.112762	0.0316516	0.125298	0.0641855	0.0154457	0.0326292	0.0460345	0.0109468	0.0912735	0.00993747	0.0110595	0.022129	0.0251415	0.0650417	0.0287754	0.0148539	1.170005	0.75428	0.24572	3.377076
19872	-533.6543	-564.5389	30.88458	0.014253	0.0243889	0.0137946	0.0144732	0.0680008	0.00868256	0.2247	0.0109658	0.00708598	0.0187666	0.0563737	0.0128472	0.0414011	0.0917394	0.0239586	0.159359	0.0630628	0.0166788	0.0088927	0.0525927	0.0375814	0.0262522	0.10571	0.0314755	0.00231662	0.0752624	0.011871	0.0107863	0.0580003	0.6446162	0.4755968	0.052406	0.237377	0.638482	1.56622	4.2127	19.0818	2.132137	0.0110379	0.0188875	0.010683	0.0112085	0.0526618	0.00672402	0.174014	0.00849221	0.00548759	0.0145334	0.0436575	0.00994921	0.0320622	0.0710456	0.0185542	0.123413	0.0488376	0.0129165	0.00688676	0.0407293	0.0291041	0.0203305	0.081865	0.0243756	0.00179406	0.0582854	0.00919327	0.00835326	0.0449171	1.113013	0.677692	0.322308	1.291274
19908	-533.5472	-564.1599	30.6127	0.0573552	0.0320055	0.0444166	0.00715199	0.0935512	0.00596669	0.131513	0.0345762	0.029649	0.000811613	0.0690452	0.17141	0.125705	0.140712	0.0196367	0.208391	0.0438656	0.0413696	0.0931526	0.0548015	0.0387658	0.0228452	0.0734679	0.0329341	0.00492643	0.0397861	0.0289344	0.0342571	0.0576363	0.8700474	0.7699858	0.147182	0.392791	0.747112	1.33849	2.54588	6.79429	1.385459	0.0329885	0.0184084	0.0255468	0.00411356	0.0538071	0.00343182	0.0756411	0.0198869	0.017053	0.00046681	0.0397122	0.0985887	0.0723006	0.0809323	0.0112943	0.119859	0.0252298	0.0237942	0.0535779	0.0315198	0.0222966	0.0131397	0.042256	0.0189425	0.0028335	0.0228834	0.016642	0.0197034	0.0331502	1.038561	0.564976	0.435024	1.738639
19944	-535.3755	-565.5374	30.16195	0.0184422	0.0514747	0.123166	0.0134684	0.0179272	0.00591875	0.104171	0.00197872	0.0607666	0.011754	0.0441288	0.0771634	0.12627	0.0284163	0.0417997	0.101729	0.115213	0.112876	0.134032	0.0575454	0.022341	0.00257176	0.104338	0.0945533	0.0762395	0.131461	0.104695	0.00536857	0.0715374	0.7276991	0.5719552	0.0697106	0.272819	0.666811	1.49967	3.66544	14.345	1.925824	0.00990798	0.0276545	0.0661706	0.00723582	0.0096313	0.00317982	0.0559652	0.00106306	0.0326466	0.00631478	0.023708	0.0414557	0.0678382	0.0152666	0.0224567	0.0546533	0.0618975	0.0606422	0.0720081	0.030916	0.0120026	0.00138167	0.0560549	0.0507984	0.0409593	0.0706271	0.0562469	0.00288424	0.0384331	1.084364	0.63615	0.36385	1.861346
19980	-525.7598	-556.2052	30.44547	0.00334126	0.00241685	0.00599903	0.00265677	0.0148288	0.000162498	0.013722	0.00511793	0.00674143	0.000635204	0.000986601	0.00942427	0.0073466	0.00937008	0.000646993	0.0142657	0.00159957	0.00635047	0.0065101	0.0082503	0.00276724	0.00198035	0.00738979	0.00177093	0.00333616	0.00887238	0.00305774	0.00613964	0.00114429	0.6047937	0.4334798	0.020627	0.150642	0.554031	1.80495	6.63825	48.4801	2.806341	0.0213049	0.0154105	0.0382516	0.0169404	0.0945527	0.00103613	0.0874952	0.0326334	0.0429853	0.00405025	0.00629086	0.0600919	0.0468441	0.0597464	0.00412542	0.0909624	0.0101993	0.0404925	0.0415103	0.0526063	0.0176447	0.0126273	0.0471195	0.011292	0.0212723	0.0565729	0.0194971	0.0391481	0.0072963	1.127289	0.697603	0.302397	0.1568309
20016	-536.954	-565.5791	28.62514	0.0436642	0.0109572	0.139006	0.0762075	0.142724	0.0463572	0.314438	0.0151564	0.00978183	0.118745	0.00746282	0.0919439	0.0343129	0.317509	0.0251587	0.426971	0.0910286	0.444327	0.0187613	0.00931611	0.107279	0.0905675	0.10046	0.120239	0.0462289	0.0349345	0.186796	0.058615	0.0497143	0.7603578	0.6133687	0.165097	0.415422	0.760284	1.3153	2.40719	6.05703	1.302406	0.0137366	0.00344712	0.0437309	0.0239747	0.0449005	0.0145839	0.0989215	0.00476817	0.00307734	0.0373568	0.00234778	0.0289253	0.0107948	0.0998877	0.00791485	0.134324	0.0286374	0.139784	0.00590225	0.00293083	0.0337498	0.0284923	0.0316046	0.037827	0.0145435	0.0109903	0.0587657	0.0184401	0.01564	1.073502	0.619821	0.380179	3.178664
20052	-541.3587	-572.5201	31.16146	0.103916	0.0816985	0.146257	0.0665529	0.153708	0.0804318	0.219481	0.107669	0.0216704	0.0868006	0.183125	0.0805546	0.0825643	0.194544	0.0204585	0.0904503	0.0040114	0.0210062	0.00359819	0.0226089	0.0801056	0.172594	0.0456487	0.101286	0.0422974	0.0671036	0.0631817	0.0569198	0.0173856	0.1493969	0.08072877	0.170171	0.4216	0.763794	1.30925	2.37191	5.87644	1.28052	0.0429824	0.0337928	0.0604962	0.0275281	0.063578	0.0332689	0.0907836	0.0445349	0.00896347	0.0359032	0.0757457	0.0333196	0.0341509	0.080469	0.00846222	0.0374128	0.00165923	0.00868877	0.00148831	0.00935166	0.0331339	0.0713898	0.0188816	0.0418949	0.0174954	0.027756	0.0261337	0.0235436	0.00719116	1.321055	0.925302	0.0746985	2.41763
20088	-534.8539	-565.4152	30.5613	0.0286206	0.0290627	0.101329	0.0254704	0.0280548	0.0169016	0.129419	0.00911127	0.0231796	0.0264473	0.0952558	0.102013	0.01096	0.101838	0.00226647	0.127583	0.0239416	0.128729	0.0068193	0.0421598	0.00994996	0.0451933	0.0388426	0.0416506	0.0441057	0.0259855	0.114325	0.0437675	0.103504	0.7296156	0.5743266	0.0634114	0.260504	0.657271	1.52144	3.83872	15.77	1.994304	0.0187493	0.019039	0.0663804	0.0166856	0.0183787	0.0110722	0.0847823	0.00596879	0.015185	0.0173256	0.062402	0.0668285	0.0071799	0.0667142	0.00148476	0.0835798	0.0156841	0.0843301	0.00446732	0.0276188	0.00651821	0.0296061	0.0254458	0.0272853	0.0288936	0.0170231	0.0748945	0.028672	0.0678052	1.08372	0.635192	0.364808	1.526487
20124	-531.7928	-561.429	29.63624	0.00926547	0.0165625	0.158488	0.0102648	0.25796	0.00643301	0.142561	0.0100446	0.0711478	0.0908559	0.279714	0.106018	0.0401044	0.00829117	0.0240245	0.247418	0.0222628	0.0417095	0.0052875	0.137646	0.0493146	0.113313	0.0857199	0.0983622	0.191193	0.15789	0.00766303	0.0108274	0.063694	0.6206409	0.4499487	0.0919156	0.312207	0.695465	1.43789	3.20301	10.8795	1.725882	0.00376028	0.00672171	0.0643206	0.00416587	0.10469	0.00261076	0.0578566	0.00407647	0.0288745	0.0368728	0.113519	0.0430262	0.0162759	0.00336488	0.00975007	0.100412	0.00903509	0.0169273	0.00214587	0.0558619	0.0200138	0.0459866	0.0347884	0.0399191	0.0775933	0.0640779	0.00310995	0.00439415	0.0258495	1.121564	0.68968	0.31032	2.464035
20160	-521.425	-552.8489	31.42391	0.0258099	0.0215582	0.0772626	0.00158862	0.124839	0.0194359	0.18893	0.000775412	0.0206773	0.056218	0.351357	0.0519863	0.124332	0.139828	0.0494493	0.182498	0.0321677	0.0625379	0.0592149	0.0151104	0.0361961	0.0451351	0.0650673	0.0509524	0.0444743	0.0263664	0.0235638	0.0203313	0.0385147	0.4077396	0.256076	0.208246	0.465231	0.787623	1.26964	2.14947	4.80201	1.134519	0.013194	0.0110206	0.0394967	0.000812105	0.0638177	0.00993564	0.0965812	0.000396391	0.0105703	0.0287387	0.179614	0.0265754	0.0635588	0.0714801	0.0252785	0.0932933	0.0164442	0.0319694	0.0302707	0.00772447	0.0185035	0.0230731	0.0332624	0.0260469	0.0227353	0.0134785	0.0120458	0.0103934	0.0196887	1.203684	0.79613	0.20387	1.956178
20196	-534.8948	-564.128	29.23325	0.0222053	0.0350196	0.181445	0.0426656	0.258934	0.037115	0.367333	0.0706562	0.0799638	0.201495	0.0586561	0.0454381	0.241326	0.170606	0.0188708	0.0315986	0.0719858	0.0176922	0.591286	0.0238475	0.0900672	0.179129	0.0113116	0.084752	0.0924304	0.126038	0.194513	0.0935307	0.0253955	0.4030372	0.2523773	0.292726	0.549278	0.829507	1.20554	1.82057	3.41616	0.8883033	0.0064079	0.0101058	0.0523603	0.0123122	0.0747219	0.0107104	0.106003	0.0203896	0.0230755	0.0581465	0.0169267	0.0131123	0.0696405	0.0492325	0.00544563	0.00911855	0.0207733	0.00510553	0.17063	0.00688179	0.0259911	0.0516921	0.00326425	0.0244573	0.0266731	0.0363715	0.0561314	0.0269906	0.00732851	1.205634	0.798481	0.201519	3.465307
20232	-530.2176	-561.106	30.88839	0.0136674	0.043608	0.130331	0.0161876	0.0252796	0.00941177	0.0340491	0.00572155	0.00323841	0.107108	0.122298	0.0722313	0.0984343	0.0139137	0.0111235	0.31532	0.020656	0.183419	0.0492098	0.021361	0.0482624	0.0673818	0.0464264	0.0373242	0.0407458	0.125889	0.00559112	0.0122734	0.0320263	0.6206296	0.4499369	0.107448	0.336909	0.712185	1.40413	2.96816	9.30682	1.612984	0.00798102	0.0254647	0.0761062	0.00945269	0.0147619	0.00549596	0.0198828	0.00334107	0.00189106	0.0625449	0.0714152	0.0421791	0.0574802	0.00812486	0.00649552	0.18413	0.012062	0.107107	0.0287358	0.0124737	0.0281826	0.0393473	0.0271104	0.0217953	0.0237933	0.0735125	0.0032649	0.00716697	0.0187016	1.121569	0.689685	0.310315	1.71249
20268	-522.5655	-553.6779	31.11244	0.0357204	0.0207652	0.0340063	0.0415368	0.0603683	0.0072384	0.188378	0.0162206	0.0243333	0.0483641	0.0391455	0.0462453	0.052787	0.111825	0.0165198	0.157594	0.0706627	0.0908929	0.0313032	0.0173305	0.0957229	0.0394261	0.0556945	0.129318	0.0114373	0.0518031	0.00364328	0.0101009	0.0263036	0.6842791	0.5200792	0.122812	0.3596	0.726815	1.37587	2.78087	8.14256	1.516351	0.0232753	0.0135306	0.0221585	0.0270653	0.0393359	0.00471653	0.122747	0.0105693	0.0158555	0.031514	0.0255071	0.0301333	0.034396	0.072865	0.0107642	0.102688	0.0460437	0.0592257	0.0203971	0.0112926	0.0623729	0.02569	0.0362905	0.0842637	0.0074525	0.0337549	0.00237396	0.00658176	0.0171394	1.09915	0.65786	0.34214	1.534687
20304	-523.5621	-552.2871	28.72492	0.0171079	0.0299369	0.0848347	0.00891832	0.199928	0.0356037	0.137354	0.00598426	0.00799528	0.168975	0.0171839	0.060673	0.1631	0.546705	0.0555774	0.278518	0.125439	0.219751	0.0212835	0.125756	0.151032	0.0541677	0.228635	0.0901755	0.0523058	0.0357289	0.0320504	0.0663496	0.0494622	0.5334771	0.3637701	0.0819607	0.295232	0.68344	1.46319	3.38717	12.201	1.808768	0.00557164	0.00974974	0.0276287	0.00290449	0.0651118	0.0115953	0.0447328	0.00194893	0.00260388	0.0550313	0.00559638	0.0197598	0.0531178	0.178049	0.0181003	0.0907068	0.0408525	0.0715677	0.00693155	0.0409557	0.0491875	0.0176412	0.0744612	0.0293681	0.0170348	0.0116361	0.0104381	0.0216085	0.0161087	1.153791	0.733261	0.266739	3.07053
20340	-529.4387	-560.4162	30.97749	0.0077957	0.034792	0.0200505	0.00381495	0.0552773	0.00340284	0.100683	0.00107135	0.00974747	0.0230702	0.0801625	0.0281106	0.0305331	0.0796056	0.019048	0.0765517	0.0479706	0.0412209	0.0275044	0.0193956	0.0418431	0.00752156	0.0671408	0.0331372	0.0128035	0.0092113	0.0341818	0.0143875	0.0103456	0.6687602	0.5023589	0.0372501	0.200972	0.606165	1.64972	4.97582	26.8456	2.378969	0.00828994	0.0369978	0.0213217	0.00405681	0.0587819	0.00361858	0.107066	0.00113927	0.0103654	0.0245329	0.0852447	0.0298928	0.0324688	0.0846526	0.0202556	0.081405	0.0510119	0.0438343	0.0292482	0.0206253	0.0444959	0.00799842	0.0713974	0.0352381	0.0136152	0.00979529	0.0363489	0.0152996	0.0110015	1.104533	0.66562	0.33438	0.9403808
20376	-525.7331	-556.5119	30.77885	0.0498857	0.0473385	0.0565086	0.0224293	0.056788	0.038059	0.271068	0.0106225	0.0378548	0.0287451	0.0347056	0.0917582	0.118941	0.112712	0.00328687	0.215298	0.0984664	0.142331	0.0097036	0.187836	0.0946307	0.0540804	0.00962575	0.0455033	0.0991931	0.0879775	0.0409657	0.0494716	0.0248022	0.573583	0.4021145	0.196141	0.451839	0.780479	1.28126	2.21318	5.09837	1.177821	0.0233047	0.0221147	0.0263986	0.0104781	0.0265292	0.0177797	0.126632	0.00496243	0.0176843	0.0134286	0.0162131	0.0428659	0.0555645	0.0526546	0.0015355	0.100579	0.0459997	0.0664918	0.00453315	0.0877496	0.0442078	0.0252642	0.00449678	0.0212574	0.0463392	0.0410997	0.0191376	0.0231112	0.0115866	1.138736	0.713209	0.286791	2.140588
20412	-528.9815	-558.0241	29.04267	0.0862351	0.0484874	0.00660471	0.00499275	0.185617	0.00111893	0.307755	0.0406046	0.0191594	0.0753668	0.335952	0.0266287	0.0269262	0.0483459	0.121753	0.415967	0.293632	0.0794168	0.0128644	0.134852	0.0309537	0.314077	0.221357	0.0594563	0.0292492	0.0318424	0.07208	0.0509127	0.0170408	0.6653094	0.4984746	0.191509	0.446603	0.777646	1.28593	2.23912	5.22169	1.195103	0.0278245	0.0156449	0.00213107	0.00161096	0.0598909	0.000361033	0.0992999	0.0131014	0.00618197	0.0243178	0.108398	0.00859197	0.008688	0.0155992	0.0392845	0.134215	0.094743	0.0256245	0.00415082	0.0435113	0.0099875	0.10134	0.0714228	0.0191841	0.00943752	0.0102742	0.0232573	0.0164274	0.00549836	1.105737	0.667345	0.332655	3.099247
20448	-531.7015	-560.7179	29.01642	0.0241909	0.0610981	0.166802	0.00309985	0.128991	0.0155574	0.357519	0.0261434	0.0132447	0.0879422	0.276652	0.0402708	0.199648	0.105162	0.14734	0.175172	0.291976	0.171269	0.0760057	0.134292	0.234643	0.0235598	0.0415625	0.153385	0.182937	0.0344748	0.0893918	0.164607	0.0491671	0.606043	0.4347645	0.383498	0.626614	0.864306	1.157	1.59588	2.60758	0.6930051	0.0069592	0.0175766	0.0479853	0.000891761	0.037108	0.00447554	0.102851	0.0075209	0.00381021	0.0252991	0.0795869	0.011585	0.0574344	0.0302527	0.0423865	0.0503931	0.0839951	0.0492703	0.0218652	0.038633	0.0675017	0.00677765	0.0119566	0.0441256	0.0526271	0.00991766	0.0257161	0.047354	0.0141443	1.126836	0.696979	0.303021	3.476103
20484	-517.2679	-547.0678	29.79993	0.0405195	0.0510637	0.0693257	0.0621033	0.107751	0.00964027	0.262568	0.00198261	0.0067793	0.0214405	0.272118	0.0542007	0.149973	0.141887	0.0568184	0.349125	0.158663	0.0676891	0.200991	0.181212	0.0505133	0.0324436	0.0843954	0.0524695	0.192785	0.000646821	0.0468234	0.0359777	0.0117587	0.5770718	0.4055523	0.205792	0.462548	0.786204	1.27193	2.16194	4.85928	1.143092	0.0146086	0.0184102	0.0249942	0.0223903	0.038848	0.00347564	0.0946644	0.000714799	0.00244417	0.00773003	0.0981078	0.0195412	0.0540703	0.0511552	0.020485	0.125871	0.0572034	0.0244042	0.0724641	0.0653331	0.0182117	0.011697	0.0304274	0.018917	0.0695055	0.000233201	0.0168814	0.0129712	0.00423942	1.137445	0.711464	0.288536	2.773667
20520	-525.3846	-557.1329	31.74834	0.00169986	0.00515305	0.0423671	0.0206143	0.0448822	0.00888976	0.059609	0.00261644	0.00134229	0.0140624	0.000840555	0.0262985	0.0246408	0.0483663	0.00175706	0.0520629	0.0576772	0.00722254	0.0142413	0.0090511	0.0121448	0.00589539	0.0211857	0.0323724	0.00917908	0.0250056	0.00490794	0.0146891	0.0102209	0.4986284	0.3321153	0.0499328	0.231846	0.633803	1.57778	4.31321	20.0269	2.167093	0.00293589	0.00889999	0.0731735	0.0356036	0.0775174	0.0153538	0.102952	0.00451893	0.00231832	0.0242875	0.00145175	0.0454209	0.0425578	0.0835349	0.00303467	0.0899194	0.099616	0.0124743	0.0245966	0.0156324	0.0209756	0.0101821	0.0365904	0.0559113	0.0158535	0.043188	0.00847665	0.0253699	0.0176528	1.1672	0.750686	0.249314	0.5789954
20556	-521.7895	-551.2429	29.45338	0.0464598	0.0157071	0.122981	0.0116768	0.217426	0.0107465	0.336643	0.0294102	0.024343	0.1129	0.120209	0.00595533	0.19942	0.294608	0.0386914	0.260909	0.414425	0.118118	0.0416496	0.0253674	0.0558421	0.0286468	0.0571957	0.17717	0.00767193	0.0630418	0.0531131	0.0746126	0.128045	0.5566162	0.3856329	0.251295	0.50988	0.810467	1.23386	1.96124	3.97938	0.9986501	0.015021	0.00507829	0.0397613	0.00377526	0.0702965	0.00347449	0.108841	0.00950868	0.0078704	0.0365018	0.0388652	0.00192543	0.0644749	0.0952505	0.0125094	0.084355	0.133989	0.0381889	0.0134658	0.0082016	0.0180544	0.00926187	0.0184921	0.0572812	0.00248043	0.0203822	0.0171721	0.0241232	0.0413986	1.145057	0.721692	0.278308	3.092984
20592	-527.0995	-557.6974	30.59792	0.0412091	0.000615146	0.211783	0.0489429	0.128309	0.0441776	0.197678	0.0415665	0.018138	0.0443145	0.202506	0.0170838	0.155726	0.112065	0.05319	0.27861	0.144244	0.149238	0.177332	0.0136117	0.0120739	0.0154883	0.0974537	0.0216963	0.00927813	0.0445868	0.0385347	0.122632	0.0880599	0.4150122	0.2618393	0.232415	0.490824	0.800893	1.24861	2.03739	4.30264	1.055124	0.0162873	0.000243127	0.0837038	0.0193439	0.0507122	0.0174605	0.0781292	0.0164285	0.00716877	0.0175146	0.0800371	0.00675212	0.0615481	0.0442921	0.0210225	0.110116	0.0570103	0.0589842	0.0700878	0.00537983	0.00477201	0.00612152	0.038517	0.00857513	0.00366703	0.0176222	0.0152302	0.0484683	0.0348043	1.200681	0.792494	0.207506	2.530145
20628	-535.2463	-565.9092	30.66281	0.0419601	0.0431964	0.066799	0.03704	0.133645	0.111881	0.282655	0.034864	0.064747	0.0416199	0.295348	0.0163067	0.349862	0.393709	0.0488704	0.1309	0.03563	0.0986408	0.0365404	0.11002	0.00707311	0.0507175	0.0746385	0.0276893	0.0254614	0.0681198	0.0239053	0.113045	0.0283694	0.1878054	0.1036343	0.22708	0.485296	0.798068	1.25303	2.0606	4.40374	1.071916	0.0150219	0.0154645	0.0239144	0.0132605	0.0478455	0.040054	0.101192	0.0124815	0.0231798	0.0149001	0.105736	0.0058379	0.125252	0.14095	0.0174959	0.046863	0.0127557	0.0353139	0.0130816	0.0393879	0.00253221	0.0181571	0.026721	0.00991291	0.00911531	0.0243872	0.00855821	0.0404708	0.0101564	1.302178	0.906097	0.0939027	2.793256
20664	-526.1971	-555.7482	29.55115	0.125386	0.110602	0.191533	0.0507673	0.167078	0.00195126	0.229763	0.0260501	0.0789552	0.00512449	0.385142	0.146334	0.124851	0.333359	0.00415735	0.330942	0.62124	0.0474461	0.0118268	0.0879809	0.00209593	0.0391794	0.128965	0.151704	0.0124217	0.101476	0.0820447	0.120578	0.0375281	0.08438853	0.04405305	0.316177	0.570315	0.839291	1.19148	1.75342	3.16278	0.8325795	0.0333785	0.0294429	0.0509874	0.0135146	0.0444773	0.000519437	0.0611644	0.00693472	0.0210184	0.00136417	0.102527	0.038955	0.0332362	0.0887424	0.00110671	0.0880989	0.165378	0.0126304	0.00314837	0.0234211	0.00055795	0.0104298	0.0343314	0.0403845	0.00330672	0.0270137	0.0218408	0.0320987	0.00999022	1.354286	0.957806	0.0421943	3.756484
20700	-533.812	-564.131	30.319	0.0198479	0.0612563	0.0779149	0.0596218	0.112519	0.00797984	0.170682	0.0076246	0.0669436	0.0647426	0.133547	0.108214	0.249239	0.185318	0.0193656	0.449089	0.1163	0.0254405	0.00272769	0.0534264	0.0138016	0.0988519	0.166925	0.107821	0.0224033	0.0686393	0.0256501	0.100158	0.0732122	0.3990546	0.2492618	0.206168	0.46296	0.786422	1.27158	2.16001	4.85042	1.141773	0.00743574	0.0229488	0.0291897	0.0223365	0.0421538	0.00298953	0.0639434	0.00285645	0.0250794	0.0242549	0.0500313	0.0405406	0.0933737	0.0694268	0.00725504	0.168245	0.04357	0.00953092	0.00102189	0.0200154	0.00517057	0.0370334	0.062536	0.0403934	0.00839306	0.0257147	0.00960943	0.0375227	0.0274279	1.20729	0.800473	0.199527	2.669261
20736	-535.3892	-562.6117	27.22249	0.0526084	0.142191	0.0671961	0.0108491	0.354898	0.0833657	0.156305	0.00465179	0.0509141	0.227502	0.158276	0.182534	0.277107	0.186852	0.127295	0.455139	0.170608	0.0255574	0.0386624	0.209026	0.0515759	0.380809	0.156392	0.0391053	0.0369157	0.126484	0.322893	0.152771	0.280652	0.7788375	0.6377837	0.639087	0.803843	0.934147	1.0705	1.24402	1.56473	0.3237285	0.0116155	0.0313947	0.0148364	0.0023954	0.0783588	0.0184065	0.034511	0.00102708	0.0112415	0.0502307	0.0349461	0.0403022	0.0611832	0.0412557	0.0281058	0.100491	0.0376689	0.00564288	0.00853638	0.0461513	0.0113876	0.08408	0.0345302	0.00863416	0.00815072	0.0279268	0.0712924	0.0337307	0.061966	1.067451	0.610581	0.389419	4.529135
20772	-519.2834	-550.8371	31.55376	0.015183	0.0220609	0.0088381	0.0139682	0.124831	0.0128041	0.125792	0.0143172	0.0358996	0.0188047	0.151489	0.00430749	0.0380514	0.141163	0.0309753	0.215987	0.0371411	0.0703867	0.0249613	0.00141822	0.0208914	0.0326984	0.0269263	0.0762354	0.0237458	0.035652	0.0129106	0.0372302	0.0471069	0.5232924	0.3543643	0.121019	0.357031	0.725191	1.37895	2.80088	8.26314	1.526981	0.0106789	0.0155164	0.00621624	0.00982448	0.0877996	0.00900567	0.0884754	0.0100699	0.0252498	0.0132262	0.106549	0.00302965	0.0267632	0.0992864	0.0217863	0.151914	0.026123	0.0495061	0.0175564	0.0009975	0.0146938	0.0229983	0.0189385	0.0536198	0.0167015	0.0250756	0.00908061	0.0261857	0.0331324	1.157678	0.738354	0.261646	1.421778
20808	-534.1257	-565.2921	31.16641	0.0403236	0.0106171	0.0382344	0.0257186	0.0929234	0.0105643	0.109621	0.0458852	0.0602752	0.0447298	0.091431	0.057529	0.0607603	0.029476	0.0570714	0.188885	0.0744742	0.0116008	0.0665977	0.0626305	0.0362971	0.0299507	0.0645492	0.00940015	0.0386724	0.0289034	0.233541	0.0915214	0.043044	0.4818961	0.3174329	0.119169	0.354357	0.723493	1.38218	2.82201	8.39148	1.538124	0.0229735	0.00604884	0.0217831	0.0146525	0.0529409	0.00601875	0.0624541	0.026142	0.0343404	0.0254838	0.0520907	0.0327758	0.0346167	0.0167933	0.0325151	0.107613	0.0424299	0.00660929	0.0379425	0.0356823	0.0206794	0.0170637	0.0367754	0.00535551	0.0220327	0.016467	0.133055	0.0521422	0.0245233	1.17375	0.759052	0.240948	1.755228
